Column diameter (m),Liquid height (m),Sparger hole diameter (m),Density of gas (kg/m3),Viscosity of gas (Pa.s),Density of liquid (kg/m3),Viscosity of liquid (Pa.s),Surface tension of liquid (N/m),Superficial gas velocity (m/s),Gas holdup
0.15026943,2.703974209,0.000551247,1.205295782,1.81E-05,1000.399143,0.000916327,0.071313251,0.091892147,0.37957932
0.153023301,3.124419675,0.002239976,1.727116262,1.81E-05,770.155201,0.000999414,0.025296138,0.067140776,0.313206467
0.100205167,1.596371604,0.000983254,1.168457484,1.81E-05,997.3376701,0.000987068,0.072357923,0.052237363,0.156912203
0.148744628,1.342959078,0.002888976,1.17832145,1.81E-05,998.5907221,0.000974969,0.071981023,0.07653666,0.222744877
0.10271599,1.735565502,0.00106957,1.173690271,1.81E-05,999.4863785,0.00111281,0.072028577,0.0003,0.0004
0.151462919,2.446108062,0.00086097,1.205860106,1.81E-05,1001.612833,0.000990672,0.072750862,0.293921066,0.467821689
0.10686266,0.978395391,0.000955263,1.175727233,1.81E-05,786.8066585,0.001248748,0.022659597,0.004243892,0.045235076
0.384518011,0.354805676,0.000710717,1.180634651,1.84E-05,999.9519394,0.001001413,0.072036848,0.027684067,0.186033713
0.385995209,1.249994905,0.024519343,1.161429195,1.84E-05,999.8919567,0.000982441,0.071599289,0.267018846,0.271784423
0.38525007,0.924358406,0.000823664,1.18469176,1.84E-05,1000.0098,0.000991184,0.072024551,0.131638835,0.252561823
0.153996112,0.374339071,0.000440804,1.179690479,1.81E-05,998.5761172,0.000962851,0.071945407,0.032334438,0.158102784
0.19406711,1.845864679,0.012819064,1.174529269,1.81E-05,1026.947141,0.001744517,0.071952409,0.101285318,0.210803897
0.384510755,0.322752531,0.000898201,1.176447261,1.82E-05,999.8498078,0.000898881,0.072071121,0.194081534,0.239663361
0.206477505,1.299030512,0.00144237,1.117867404,1.81E-05,1046.111216,0.003068474,0.06091999,0.053415553,0.164039033
0.104764811,1.383756668,0.001357863,1.18729699,1.81E-05,999.3355393,0.001080175,0.072246344,0.101671207,0.202594973
0.384885836,1.113928504,0.025376789,1.176217898,1.82E-05,999.9535297,0.000773783,0.07100229,0.220134568,0.295180324
0.383789099,1.94116659,0.013888397,1.174594005,1.84E-05,999.6305312,0.00103823,0.07213223,0.0003,0.022070577
0.38521744,0.452456467,0.025029123,1.178127664,1.84E-05,999.7967722,0.000962544,0.071858467,0.02329651,0.069448541
0.156171219,2.48616853,0.001200447,1.194722478,1.81E-05,1000.655569,0.000991204,0.072053126,0.056945201,0.155614581
0.1500774,2.336120617,0.00045851,1.190786974,1.81E-05,997.4739853,0.001060257,0.071991623,0.016809514,0.083661259
0.111340829,1.895476328,0.000634635,1.18054237,1.81E-05,1001.070283,0.001293908,0.072646658,0.221148373,0.315450021
0.103170428,1.171499085,0.000769936,1.149649011,1.81E-05,1203.768177,0.001365817,0.026619278,0.030505581,0.11835365
0.385198816,2.04145872,0.001700631,1.182609013,1.84E-05,999.9278809,0.001011098,0.071979577,0.003605645,0.124732001
0.385044482,1.451063636,0.002516665,1.188232669,1.84E-05,998.1873133,0.000936826,0.071990472,0.232804479,0.233440745
0.386005059,1.826450952,0.001067694,1.187315761,1.84E-05,1000.041843,0.000925635,0.071846571,0.11894425,0.239279431
0.384794858,1.620009822,0.006582997,1.188374088,1.84E-05,998.7934427,0.001033679,0.07205625,0.195991879,0.256187308
0.385197022,2.256796798,0.002411829,1.180482984,1.82E-05,999.9934295,0.000988566,0.072054868,0.264969707,0.326473149
0.145148846,2.45666829,0.002613184,5.825076736,1.81E-05,1086.628016,0.001022779,0.072468722,0.265854346,0.385825798
0.098547255,2.457574081,0.000865262,7.419899086,1.81E-05,767.40625,0.001095638,0.025921754,0.035327544,0.252601693
0.099287945,1.249767899,0.012582566,1.159034231,1.81E-05,1024.553964,0.001068258,0.071624675,0.112779193,0.239798316
0.099056507,0.871377438,0.0126913,0.845285461,1.61E-05,997.7437862,0.000692275,0.072740914,0.10045631,0.057069365
0.162355704,0.790913112,0.000929216,19.56763475,1.81E-05,1087.946501,0.001303022,0.071534228,0.056224447,0.214093357
0.147160456,2.723956755,0.001333715,7.874147908,1.81E-05,752.9666934,0.000602517,0.023555511,0.042198177,0.097213983
0.384696848,1.910717213,0.000974215,1.177028301,1.84E-05,1000.084097,0.000994572,0.071941579,0.285076957,0.409448675
0.385282873,2.135625659,0.002675295,1.179107392,1.84E-05,1000.313932,0.00093949,0.071866464,0.058806678,0.113398216
0.384432386,0.357387222,0.024361569,1.184672242,1.84E-05,997.4433576,0.001020269,0.071971302,0.080750298,0.137485859
0.292554766,1.331528718,0.002663156,1.172708993,1.81E-05,997.1856979,0.000993737,0.071880307,0.130909042,0.22411794
0.384819786,0.376724092,0.001056868,1.176925927,1.84E-05,1000.030793,0.000976601,0.072082968,0.077542829,0.171756401
0.159145862,0.347790698,0.001172175,1.190415156,1.81E-05,1000.046222,0.000893466,0.07201573,0.033056861,0.157584799
0.099593573,2.39238468,0.005262787,7.121873819,1.81E-05,732.8685559,0.000799579,0.024127221,0.045653226,0.294716526
0.385464372,2.485500347,0.000447585,1.190925884,1.84E-05,999.9039508,0.001004132,0.071996898,0.155585949,0.252438016
0.383901867,0.722304915,0.002668581,1.213060147,1.82E-05,999.103814,0.000864979,0.071679841,0.056835131,0.20670829
0.385807802,1.984135115,0.001497017,1.171216288,1.84E-05,1000.083974,0.000996531,0.071970258,0.11898838,0.247890106
0.385697333,1.818836849,0.000743753,1.183857357,1.84E-05,999.5127726,0.000944648,0.071955298,0.010251249,0.14468789
0.236237883,0.543630436,0.000904323,1.182348958,1.81E-05,997.0387876,0.000893383,0.072365483,0.076122582,0.170754316
0.384213064,1.651564714,0.000836021,1.17531727,1.82E-05,1000.011204,0.000881177,0.071980359,0.020548519,0.175574107
0.239291966,0.391281769,0.025304958,1.191860914,1.84E-05,996.2178003,0.000828134,0.072012512,0.049431751,0.156986605
0.384595543,0.362804051,0.024675424,1.178636949,1.84E-05,999.8812084,0.000968833,0.071883188,0.146000914,0.213351275
0.095566712,0.714402491,0.010143248,1.097166325,2.17E-05,728.5620165,0.0002946,0.02410793,0.009799176,0.291539276
0.384806829,0.235815996,0.02584666,1.186734097,1.84E-05,999.8202049,0.001045732,0.07200683,0.195230817,0.214502064
0.386005328,1.378979505,0.016622853,1.183076186,1.84E-05,1000.901338,0.001015913,0.071894093,0.16672444,0.15666468
0.385155878,1.360372671,0.002869608,1.622749454,1.84E-05,1000.429427,0.001091267,0.072023953,0.213310746,0.268751476
0.384410885,1.264570328,0.001661709,1.180709504,1.84E-05,999.754696,0.001037142,0.072068423,0.098345971,0.214896592
0.384552271,1.88597852,0.011955624,1.174968998,1.84E-05,999.008556,0.000986499,0.072005433,0.001200503,0.030305243
0.104950646,0.848754013,0.001207092,1.177930931,1.81E-05,877.1416546,0.047924609,0.026852825,0.0003,0.03891496
0.385355577,1.224792049,0.013102257,1.164884589,1.84E-05,1000.325137,0.00093353,0.071742153,0.118253723,0.258890445
0.385896393,1.619514725,0.002959534,1.187745354,1.84E-05,999.9278854,0.000934823,0.072059385,0.043919899,0.113187287
0.385481645,2.401336703,0.003885694,1.185492987,1.82E-05,1000.198648,0.000884338,0.071994796,0.004931093,0.043992201
0.151035775,2.171400686,0.000859231,1.179253512,1.81E-05,999.3278492,0.000929519,0.071552284,0.002160316,0.061993065
0.384608133,1.144632005,0.012708711,1.188676964,1.84E-05,1000.056326,0.001041267,0.072010549,0.015873078,0.150590524
0.384962856,1.320887429,0.024813988,1.176911526,1.84E-05,1000.199595,0.000966203,0.072015146,0.239737873,0.188911395
0.147762208,2.35355042,0.0018427,1.17595561,1.81E-05,998.8056123,0.000967664,0.072017841,0.041066823,0.181982694
0.385075097,1.853524251,0.013727319,1.184835815,1.84E-05,1000.081515,0.000992833,0.071974962,0.0003,0.054792451
0.147985346,2.530386439,0.001384161,4.506670975,1.81E-05,1462,0.000647369,0.028112669,0.063349072,0.278509386
0.384875797,1.917342421,0.001100474,1.18326412,1.84E-05,1000.018202,0.001005542,0.072069827,0.008610756,0.123800593
0.385290685,1.875623506,0.001336391,1.186510341,1.84E-05,999.930974,0.000974068,0.072026058,0.023721021,0.130665266
0.159861447,1.564841012,0.002053875,1.184637673,1.81E-05,1099.802876,0.002771938,0.073624252,0.050205064,0.235540959
0.385375047,1.299456561,0.000843506,1.183400126,1.84E-05,999.7901165,0.000984164,0.071979153,0.275668108,0.277282548
0.145953437,0.32321039,0.000495484,1.172734135,1.81E-05,997.5747691,0.001094118,0.071556156,0.030194194,0.205055412
0.385251013,2.347640684,0.001345363,1.175445424,1.84E-05,999.8351735,0.001002811,0.072034505,0.174371999,0.345919858
0.096896579,0.67554339,0.003210257,1.168045549,1.81E-05,886.6217233,0.000873586,0.025674372,0.012650118,0.051096874
0.145842794,0.354804626,0.002817921,1.181425917,1.81E-05,1000.247074,0.000705773,0.071648916,0.080482495,0.0690377
0.160737392,1.616644477,0.000353538,1.202503084,1.81E-05,1093.544889,0.001530857,0.07470243,0.061190167,0.175004997
0.170634896,0.817117349,0.000506212,1.180776616,1.81E-05,1140.267859,0.007451146,0.065288561,0.015068768,0.02783739
0.385808132,2.299789231,0.001520867,1.175634161,1.84E-05,1000.076678,0.000968814,0.071953766,0.062338854,0.192703096
0.38426213,0.81030552,0.024737931,1.184316583,1.84E-05,999.9012389,0.000987123,0.072018258,0.257001518,0.268624718
0.194081589,7.23,0.001006097,1.063315841,1.81E-05,1153.621043,0.029688143,0.063853147,0.017695924,0.055398595
0.09,0.785355329,0.002793537,1.182959454,1.81E-05,806.370412,0.001121022,0.028121142,0.030829773,0.091424479
0.384367663,0.283887301,0.024561781,1.181879048,1.84E-05,999.8085011,0.001012114,0.072019397,0.243702164,0.256309035
0.384986923,1.189560823,0.002555739,1.190460891,1.82E-05,999.8276842,0.000921384,0.072074055,0.091580093,0.20146988
0.384567406,0.976977271,0.025031123,1.185059016,1.84E-05,1000.040585,0.001011127,0.072070246,0.111493153,0.183888333
0.384657011,0.320975424,0.000380385,1.188237432,1.84E-05,998.7052239,0.000984284,0.071986753,0.059372502,0.146482547
0.196358384,7.059332021,0.014538408,1.151046177,1.81E-05,1001.284495,0.001273386,0.074412966,0.063171815,0.152148421
0.146203583,0.847012721,0.000672762,1.127524055,1.81E-05,880.4446761,0.026019185,0.032972197,0.0003,0.038820408
0.150482843,2.14940577,0.000792183,1.182707364,1.81E-05,1000.777885,0.001106157,0.071933835,0.0003,0.115835887
0.097600181,2.319855967,0.007489286,1.162420765,1.81E-05,998.7794958,0.001018777,0.071981439,0.010783485,0.055865892
0.384768474,1.642754614,0.001271397,1.181415776,1.84E-05,999.8041167,0.000920817,0.071910266,0.035026498,0.098747142
0.384592652,0.290334673,0.024739918,1.186724035,1.84E-05,999.0870974,0.000948347,0.072041368,0.240821697,0.244646182
0.152448122,1.655571737,0.002495045,1.183605682,1.81E-05,997.6938302,0.001030162,0.072609296,0.047889316,0.302224952
0.985522441,2.430766221,0.002085928,1.181250365,1.84E-05,1000.193312,0.000773564,0.071933301,0.0003,0.0004
0.187529663,2.598536345,0.011230129,1.182656759,1.81E-05,999.3821321,0.000805835,0.071596143,0.017329714,0.056905599
0.242401615,1.59641042,0.000745664,1.178392828,1.84E-05,999.2183813,0.000952224,0.071991846,0.061939649,0.16130042
0.301850286,2.59403942,0.00264555,7.12755087,1.81E-05,996.7982154,0.001020681,0.071798218,0.169374424,0.403095851
0.385125821,2.043382609,0.025177767,1.190443301,1.84E-05,1000.13277,0.000935589,0.072010099,0.010966894,0.042287954
0.382932439,0.658520715,0.005536158,1.175525306,1.84E-05,999.0721692,0.001043554,0.071950084,0.052029665,0.091791745
0.38535066,1.44223884,0.002600335,1.178437721,1.84E-05,1000.179207,0.000936929,0.072055994,0.238310226,0.230912474
0.145213942,2.602189237,0.00292888,1.204068979,1.81E-05,999.9456999,0.000764408,0.02681588,0.061572525,0.227690783
0.385287084,1.673146015,0.006861948,1.175479193,1.84E-05,1000.033817,0.000913924,0.07198689,0.029966208,0.18476225
0.298899176,1.980474474,0.00261745,5.76998665,1.81E-05,1089.418315,0.001149,0.074556991,0.263905617,0.327040576
0.150705724,0.74155244,0.001411295,1.174853024,1.76E-05,999.2980373,0.000969676,0.071292338,0.351719886,0.353060175
0.154152006,1.919491062,0.000739039,1.176398046,1.84E-05,999.6681665,0.000925497,0.071968866,0.119903916,0.314992873
0.385448448,2.523921417,0.011303468,1.176826635,1.84E-05,1000.171937,0.000965198,0.072887377,0.003991084,0.016318693
0.384968057,0.244229995,0.001163783,1.187386888,1.84E-05,999.8737287,0.000906876,0.071984791,0.280786826,0.24714401
0.146598464,1.7038275,0.002126999,1.167132893,1.81E-05,999.8675953,0.000945971,0.071928545,0.365409536,0.282428952
0.385136335,1.274765609,0.082348337,1.184128165,1.84E-05,999.8253407,0.001004779,0.071892947,0.26720804,0.271745006
0.145321966,0.377011233,0.002164955,1.182393173,1.81E-05,999.4231952,0.000530698,0.071530533,0.026420668,0.003862907
0.384259929,1.268585132,0.024326961,1.183109815,1.84E-05,999.8382264,0.000947643,0.071603181,0.023491855,0.05992656
0.099338747,1.403575211,0.002822626,1.163717471,1.81E-05,908.0969986,0.001211618,0.02755562,0.297621377,0.323951926
0.383721117,0.927787999,0.01213629,1.151757737,1.84E-05,997.3340027,0.000987454,0.071624218,0.057679244,0.154984825
0.385555649,1.409025563,0.012396423,1.16979331,1.84E-05,1000.26322,0.00098397,0.072089528,0.085555541,0.211939748
0.150331446,2.626327319,0.000359453,8.262769973,1.81E-05,783.8514407,0.000716816,0.025525422,0.054864977,0.402503173
0.099379829,0.872586213,0.000470639,3.133618043,1.81E-05,873.8313707,0.000782303,0.02967197,0.020694586,0.089244891
0.192836861,1.732021717,0.000598294,1.171471717,1.81E-05,997.9934864,0.018475338,0.063619677,0.051366039,0.056558152
0.386795876,1.948534168,0.001631899,1.17941575,1.84E-05,999.5336002,0.001017759,0.072028796,0.055574048,0.175171979
0.149594739,1.103588124,0.000590474,1.171428324,1.76E-05,996.836184,0.00091994,0.071358971,0.044764913,0.176616696
0.153947787,0.819715365,0.015478403,1.218684349,1.81E-05,1086.802846,0.005783851,0.072207886,0.041159398,0.092954125
0.149142129,2.64660321,0.000639147,1.164964121,1.81E-05,995.6932823,0.000972564,0.071313644,0.063613181,0.447548155
0.158681319,2.325642277,0.000734787,1.176067796,1.81E-05,999.473527,0.0009472,0.071501783,0.040361254,0.220569753
0.152823308,1.667160725,0.002473498,1.177634038,1.81E-05,998.8858724,0.000995199,0.072081614,0.130674708,0.279552289
0.385242149,2.473698321,0.001275605,1.179889833,1.84E-05,1000.017446,0.000951762,0.072006112,0.031920401,0.14020838
0.386049431,2.401616607,0.001020303,1.187744867,1.84E-05,1000.135345,0.001026962,0.072096362,0.00652332,0.14349441
0.148408638,1.17618033,0.000826658,1.179946912,1.76E-05,999.1810488,0.000929728,0.071412225,0.056824245,0.123819946
0.385017089,1.011844842,0.002730034,1.177430457,1.84E-05,1000.003523,0.001003634,0.072005666,0.149293667,0.276206473
0.385838068,0.405836955,0.000727513,1.173202477,1.84E-05,999.283721,0.000999782,0.071969367,0.101484773,0.172217512
0.153544784,2.052759515,0.002230235,1.174203431,1.81E-05,999.7823793,0.001011678,0.072018471,0.20678628,0.253108623
0.385294053,1.96587652,0.017680783,1.158904313,1.84E-05,1000.341132,0.000989098,0.071894866,0.034256665,0.147250951
0.385061737,0.280088769,0.024498642,1.185234936,1.84E-05,999.8936883,0.000990938,0.071688291,0.041853939,0.168035597
0.386973761,0.299427495,0.000948661,1.184949823,1.84E-05,999.8841568,0.001005534,0.072073164,0.108931608,0.192948746
0.147356665,0.328640575,0.000930137,1.181864625,1.81E-05,998.8496253,0.000927647,0.07119319,0.012601805,0.029785792
0.151200447,2.594023669,0.000496474,1.18140223,1.81E-05,998.8468374,0.000967831,0.07197059,0.016092535,0.033420572
0.207779142,2.385490041,0.001603002,1.173576065,1.81E-05,999.361232,0.000964679,0.071986264,0.020233281,0.061434144
0.098519172,0.640111851,0.014875792,1.17732969,1.81E-05,1011.786259,0.00112141,0.072444836,0.061225713,0.208990247
0.100085864,2.299275142,0.014005751,1.17793054,1.84E-05,999.769154,0.001036457,0.072272575,0.090874167,0.152724426
0.38406415,1.040790706,0.002165483,1.181286192,1.84E-05,999.4605656,0.000997096,0.071940373,0.234405278,0.232166984
0.154832094,2.641897484,0.000806537,29.48555993,1.81E-05,998.9590756,0.000903039,0.071917219,0.068414094,0.176380875
0.384887537,0.371916546,0.000926917,1.183546323,1.84E-05,999.2913991,0.000975808,0.072027964,0.059829967,0.089407296
0.385450921,1.170593338,0.015832094,1.183531595,1.84E-05,999.8875866,0.000965338,0.072013097,0.061627853,0.124144204
0.384614574,1.622115517,0.001068923,1.181094519,1.84E-05,1000.036931,0.00095697,0.071928632,0.069917604,0.14705
0.14736198,2.256708328,0.000571741,1.171188348,1.81E-05,998.375135,0.001012184,0.071566121,0.030729743,0.144180211
0.998194577,1.596381078,0.009405142,1.177899989,1.84E-05,998.7486507,0.000937931,0.07210658,0.050108725,0.112614603
0.383498376,1.620467746,0.000538865,1.174090552,1.81E-05,999.4801407,0.001006027,0.071927759,0.302244508,0.281453303
0.161681224,0.910276284,0.015321203,46.98887232,1.81E-05,874.2435685,0.001341665,0.023692879,0.097353259,0.291821804
0.23919872,0.969112025,0.013703781,1.188769424,1.81E-05,997.938807,0.000974666,0.07195885,0.037463717,0.074357464
0.385380081,0.533454095,0.000402558,1.178176868,1.84E-05,999.9355603,0.000960607,0.071918844,0.03104094,0.138562286
0.154290449,2.225512145,0.001099898,1.191298496,1.81E-05,1000.211256,0.000941826,0.071944044,0.015092858,0.160221622
0.105606124,1.522871279,0.0009761,1.175246315,1.81E-05,1000.47043,0.001101427,0.071244342,0.045096714,0.147764184
0.149251523,2.589368364,0.002309417,1.410839131,1.81E-05,1001.013449,0.000788533,0.072171036,0.077259233,0.134138598
0.385410613,1.239607671,0.005949948,1.179816587,1.84E-05,1000.108326,0.000997658,0.072024432,0.141387085,0.262244802
0.101364111,0.35208779,0.00113003,1.186004885,1.81E-05,1011.647258,0.0015853,0.072215622,0.00448514,0.014821251
0.156822455,2.406126073,0.001068263,1.175423695,1.81E-05,1000.150252,0.000976658,0.072006064,0.001458778,0.153243253
0.384853653,0.696235095,0.025202133,1.183768921,1.84E-05,1000.114988,0.001008476,0.071965203,0.223435246,0.201578816
0.38555248,0.299754956,0.001313753,1.186373536,1.84E-05,999.9682,0.00097119,0.072047221,0.08995463,0.200433257
0.384927482,0.479062475,0.001539343,1.184376516,1.84E-05,998.9145493,0.000973161,0.072043301,0.029745205,0.145095519
0.147349479,2.641965283,0.0003,7.257810988,1.81E-05,741.0026192,0.000698045,0.021627565,0.054228941,0.409271837
0.384780575,0.30389291,0.000811461,1.181526362,1.84E-05,999.9259912,0.001018006,0.071951272,0.083391423,0.184061262
0.239522349,0.297939818,0.025347182,1.186647518,1.81E-05,996.8032229,0.000869685,0.071983193,0.02448459,0.063481714
0.149206916,1.344484704,0.000940018,1.167304547,1.76E-05,997.1524263,0.000969361,0.071741829,0.037838118,0.110105377
0.145076278,0.699115556,0.001739525,1.180338203,1.81E-05,996.864124,0.000980842,0.072006738,0.045590669,0.135209231
0.214002275,7.23,0.000746555,1.087750189,1.81E-05,1157.110079,0.020458274,0.064403998,0.028968658,0.06213525
0.385864751,1.325114757,0.003357292,1.17550641,1.82E-05,999.7475812,0.00099178,0.071934507,0.037169181,0.173166851
0.106936115,0.953850887,0.000672038,1.1792876,1.81E-05,999.888535,0.001103116,0.072038665,0.051530865,0.171331584
0.147002389,2.143694574,0.000705149,1.177271942,1.81E-05,996.7045781,0.000980839,0.071164224,0.393771613,0.459460876
0.105699596,2.338977205,0.001116939,1.153933633,1.81E-05,1000.55041,0.001045057,0.072342166,0.171147622,0.204848038
0.151847175,2.259474971,0.001325904,1.172475012,1.81E-05,999.0027109,0.001005374,0.071996062,0.111071778,0.309598382
0.144124379,0.498778418,0.000661208,1.177169208,1.81E-05,1000.588293,0.000868103,0.071155641,0.038294263,0.157024478
0.149896093,2.39300937,0.000667254,1.171193741,1.75E-05,998.7383698,0.000939257,0.071915619,0.066801998,0.129406266
0.38540909,1.984526005,0.001176004,1.185972877,1.84E-05,999.8650552,0.001028321,0.072010822,0.051667631,0.252592574
0.146769478,0.934077383,0.000977754,1.163838001,1.81E-05,998.2363376,0.000995438,0.071898768,0.059912634,0.171794465
0.384795526,0.314154662,0.025660703,1.185131633,1.84E-05,999.3310975,0.001005844,0.071984507,0.173156978,0.202112786
0.15336886,2.669927438,0.001016255,1.188802829,1.81E-05,998.5875749,0.001016874,0.072170345,0.033995289,0.102228079
0.159436643,2.621404636,0.004622612,2.586129408,1.81E-05,885.5951081,0.000464782,0.028759103,0.069219808,0.330853846
0.095757972,0.865409483,0.002164283,1.166715467,1.81E-05,894.7364802,0.001497567,0.028776798,0.048490963,0.102998455
0.386071351,1.950275197,0.001574238,1.178561158,1.84E-05,999.861471,0.001035378,0.071968224,0.099722132,0.235138931
0.235862038,0.309616523,0.000694776,1.184519591,1.81E-05,995.5078404,0.000857531,0.071933091,0.153967824,0.17524504
0.384100627,1.119605921,0.005191135,1.885541748,1.84E-05,999.0830542,0.001008681,0.071682295,0.294626769,0.451794241
0.385093602,1.529407747,0.001276964,1.182742013,1.84E-05,999.3159352,0.001010908,0.072001938,0.013607607,0.044807153
0.149578045,1.510013951,0.002784513,1.17756948,1.76E-05,999.8048859,0.000868814,0.072020616,0.370877881,0.31670096
0.154402994,2.178288746,0.001100975,3.127604443,1.81E-05,1002.23941,0.001314939,0.070621905,0.058047403,0.220868457
0.384138545,1.255954431,0.015160681,1.147286421,1.84E-05,1022.508259,0.001019494,0.072479071,0.201759084,0.222843165
0.241338325,0.672469375,0.001245657,1.185237038,1.81E-05,997.3753582,0.000951409,0.072031562,0.01667349,0.029487528
0.154265633,2.613195265,0.001380554,1.190178535,1.84E-05,1000.514807,0.000961266,0.071951785,0.035558334,0.14154852
0.384834211,0.291199366,0.000599075,1.184530027,1.84E-05,998.4757293,0.000985832,0.072099348,0.040089203,0.161508933
0.100964696,2.376625451,0.012664813,1.165006435,1.81E-05,1032.25938,0.001618928,0.06547309,0.033712269,0.042655241
0.299411047,0.927662516,0.003530632,5.655398782,1.81E-05,997.8342271,0.00094802,0.071987667,0.219133072,0.271706626
0.386913128,0.295400782,0.0003,1.180087832,1.81E-05,999.4088151,0.00099403,0.071894087,0.6009,0.327744086
0.385528525,0.355120155,0.001071048,1.177798509,1.84E-05,999.9503877,0.000970851,0.071955797,0.031715097,0.127776633
0.150403744,2.254292639,0.00084911,1.177369888,1.76E-05,999.4153616,0.000931775,0.071648883,0.031147331,0.197646751
0.15388964,2.294386736,0.003070079,6.47426889,1.81E-05,1000.286755,0.000912826,0.07207757,0.200006803,0.4135405
0.384048759,0.283747399,0.025382746,1.18582117,1.84E-05,997.0851687,0.001011514,0.071273714,0.220273534,0.276029108
0.092513933,0.948389259,0.000703084,1.163248065,1.81E-05,1146.229042,0.034948994,0.034682871,0.0003,0.0004
0.153882458,1.452569765,0.003491494,1.174355972,1.81E-05,995.7836522,0.001021163,0.07204604,0.048724104,0.206428381
0.108355072,2.190103746,0.000524161,1.185555228,1.81E-05,999.0070834,0.001232375,0.072234929,0.014721136,0.025402585
0.10145967,1.073088024,0.00091569,1.179769523,1.81E-05,1057.256328,0.001184424,0.07411825,0.053836046,0.22696545
0.385435516,2.134541152,0.084836125,1.188196377,1.84E-05,999.9594895,0.001001239,0.071990783,0.0003,0.043873042
0.152123222,2.516684094,0.002316584,6.693610556,1.81E-05,997.5433021,0.000942817,0.07204095,0.078920006,0.294106566
0.16510899,1.738585009,0.010924072,6.489116597,1.81E-05,770.6320987,0.001310481,0.028948453,0.242479522,0.420815308
0.151280765,1.506258941,0.001778548,1.150953859,1.81E-05,998.8173898,0.000912063,0.07214582,0.054267405,0.151754501
0.385293686,1.605106982,0.001157351,1.176373789,1.84E-05,1000.058573,0.000964158,0.072038628,0.01733603,0.077376489
0.155357612,2.665309512,0.001072866,1.167620234,1.81E-05,1003.453455,0.000876247,0.072496297,0.11592952,0.385272116
0.384896441,0.294135267,0.001129356,1.181199783,1.84E-05,999.9011579,0.000948327,0.07203353,0.082263751,0.159139393
0.151306681,2.592445892,0.003099499,1.210096136,1.84E-05,999.8913753,0.000968999,0.07210257,0.010842815,0.116794496
0.15135464,2.344984587,0.000393314,1.181155172,1.81E-05,995.6839204,0.000865521,0.07149215,0.08247007,0.185080104
0.385532994,1.183889353,0.001917722,1.182743745,1.84E-05,999.3009045,0.001051985,0.071856395,0.071945933,0.230915881
0.144089343,0.438567555,0.000918038,1.182632489,1.81E-05,997.6083594,0.000958798,0.071258474,0.098411856,0.222488552
0.09546984,2.510111845,0.001084239,7.84227783,1.81E-05,765.7116796,0.000816688,0.026178519,0.055435716,0.329789968
0.38469967,1.494414664,0.002980183,1.188507798,1.84E-05,999.8849965,0.000984492,0.072018759,0.038870109,0.171935835
0.385584808,0.369682858,0.025961699,1.187152431,1.84E-05,999.8187573,0.000997254,0.072009717,0.111979031,0.182947077
0.248183791,0.255551952,0.00122669,1.18152388,1.81E-05,999.4635296,0.000997804,0.072149727,0.004577933,0.072753132
0.29461028,1.237378537,0.011240712,1.157721835,1.81E-05,1025.014535,0.001197068,0.068122644,0.246837012,0.272167955
0.384024828,3.086731335,0.005915988,1.441911314,1.84E-05,1000.345532,0.001015343,0.072002845,0.275569744,0.363650878
0.385001889,1.734674153,0.025273031,1.183402681,1.84E-05,999.8666354,0.000972593,0.072014685,0.107425383,0.184796905
0.152739858,2.637653636,0.000409546,1.2388539,1.81E-05,996.0243328,0.001008463,0.071676854,0.06552756,0.14821307
0.384538249,1.146546584,0.02569656,1.182644351,1.84E-05,999.8376502,0.000907741,0.071982169,0.244721172,0.283032658
0.384949421,0.374064011,0.001479428,1.186571366,1.84E-05,999.8050879,0.000982864,0.071968338,0.094455377,0.234889891
0.159292368,2.285733444,0.001185815,1.19617252,1.81E-05,1001.055685,0.000986691,0.07190043,0.017779452,0.119246423
0.384917847,1.456463792,0.001243758,1.161544495,1.84E-05,999.9085336,0.001088625,0.071994891,0.086390972,0.194981334
0.24681983,0.47235351,0.001137138,1.18523946,1.81E-05,998.4645135,0.001057283,0.072015163,0.064483854,0.191724891
0.384735846,1.473540197,0.006073241,1.181804194,1.84E-05,1000.060806,0.000949111,0.071956557,0.308624186,0.294903528
0.094128352,3.157257004,0.009180157,5.274084597,1.81E-05,1014.242766,0.000898825,0.070716428,0.274931987,0.337042704
0.385201976,1.672799323,0.00273411,1.170095589,1.84E-05,1000.138387,0.000953514,0.071999966,0.239276542,0.205189274
0.38709205,0.295839247,0.001310766,1.171653572,1.84E-05,1000.19756,0.001035443,0.072072523,0.227451168,0.258653305
0.151938227,2.423438831,0.000773259,1.18385656,1.84E-05,1000.113754,0.000973735,0.071903978,0.016924243,0.164760515
0.150321414,1.122846289,0.000910928,1.16362457,1.76E-05,1002.028798,0.000945302,0.071498634,0.151065583,0.388809435
0.384765473,0.731410976,0.001320711,1.174645942,1.84E-05,1000.057978,0.001000373,0.071965879,0.291974575,0.371739423
0.384788922,0.782479618,0.002783049,1.182017739,1.84E-05,998.3942208,0.001067815,0.071978931,0.221084929,0.194552948
0.15672995,2.503209367,0.000597091,1.18029398,1.81E-05,1149.380499,0.005904771,0.063065565,0.013941904,0.068169731
0.153111471,2.068514672,0.0003,1.184081184,1.81E-05,998.0158854,0.001046067,0.071922937,0.154656456,0.245067437
0.384775743,0.711154696,0.00322752,1.187653593,1.84E-05,1000.187372,0.001026817,0.071859646,0.234308562,0.24017817
